second,timestamp_hhmmss,label,class,confidence,bbox,frame
3366,00:56:06,Microdebrider,3,0.942232,"[0.573824, 0.533109, 0.0959844, 0.246381]",101006
3367,00:56:07,Microdebrider,3,0.938173,"[0.572917, 0.536105, 0.0934805, 0.242065]",101010
3368,00:56:08,Microdebrider,3,0.928908,"[0.578016, 0.537038, 0.0846125, 0.241872]",101051
3369,00:56:09,Microdebrider,3,0.935344,"[0.570062, 0.539449, 0.10004, 0.234426]",101074
3370,00:56:10,Microdebrider,3,0.931254,"[0.572064, 0.54333, 0.0961843, 0.228042]",101110
3371,00:56:11,Microdebrider,3,0.940377,"[0.573494, 0.534838, 0.0937139, 0.243428]",101134
3372,00:56:12,Microdebrider,3,0.940493,"[0.572265, 0.533636, 0.096282, 0.245109]",101168
3373,00:56:13,Microdebrider,3,0.940507,"[0.571763, 0.533314, 0.0973931, 0.246925]",101202
3374,00:56:14,Microdebrider,3,0.939747,"[0.571551, 0.53522, 0.0973677, 0.243779]",101231
3375,00:56:15,Microdebrider,3,0.938673,"[0.571515, 0.536676, 0.0966503, 0.24191]",101253
3380,00:56:20,Microdebrider,3,0.88936,"[0.530263, 0.555455, 0.18413, 0.204214]",101426
3381,00:56:21,Microdebrider,3,0.943229,"[0.558613, 0.533285, 0.126568, 0.248902]",101436
3382,00:56:22,Microdebrider,3,0.934561,"[0.570394, 0.539882, 0.099527, 0.233738]",101478
3383,00:56:23,Microdebrider,3,0.921723,"[0.572812, 0.553083, 0.0928282, 0.212715]",101515
3384,00:56:24,Microdebrider,3,0.921318,"[0.573107, 0.555654, 0.0911875, 0.208548]",101546
3385,00:56:25,Microdebrider,3,0.93184,"[0.570773, 0.541166, 0.095362, 0.233039]",101575
3386,00:56:26,Microdebrider,3,0.932121,"[0.565489, 0.537661, 0.105244, 0.239453]",101592
3387,00:56:27,Microdebrider,3,0.929599,"[0.575717, 0.538383, 0.0853281, 0.238502]",101617
3388,00:56:28,Microdebrider,3,0.921419,"[0.580266, 0.544755, 0.0805573, 0.22648]",101640
3389,00:56:29,Microdebrider,3,0.93481,"[0.57124, 0.538918, 0.095171, 0.23674]",101682
3390,00:56:30,Microdebrider,3,0.935352,"[0.573364, 0.538173, 0.0906744, 0.238114]",101728
3391,00:56:31,Microdebrider,3,0.935015,"[0.572496, 0.539695, 0.0928794, 0.235449]",101730
3392,00:56:32,Microdebrider,3,0.927302,"[0.570264, 0.541531, 0.0958807, 0.23167]",101760
3393,00:56:33,Microdebrider,3,0.92935,"[0.565312, 0.555403, 0.108066, 0.205148]",101809
3394,00:56:34,Microdebrider,3,0.928821,"[0.566722, 0.556719, 0.106073, 0.20013]",101827
3395,00:56:35,Microdebrider,3,0.933162,"[0.566092, 0.539765, 0.10541, 0.235176]",101870
3396,00:56:36,Microdebrider,3,0.92757,"[0.569849, 0.544963, 0.0975628, 0.226751]",101880
3397,00:56:37,Microdebrider,3,0.934195,"[0.567366, 0.5379, 0.103154, 0.239169]",101933
3398,00:56:38,Microdebrider,3,0.93909,"[0.569902, 0.535272, 0.098763, 0.242967]",101962
3399,00:56:39,Microdebrider,3,0.933563,"[0.570157, 0.538666, 0.0975338, 0.236968]",101975
3400,00:56:40,Microdebrider,3,0.934931,"[0.565662, 0.535355, 0.105912, 0.244201]",102001
3401,00:56:41,Microdebrider,3,0.930792,"[0.573828, 0.53282, 0.0917154, 0.247038]",102040
3402,00:56:42,Microdebrider,3,0.924136,"[0.578909, 0.546066, 0.0820572, 0.221869]",102079
3403,00:56:43,Microdebrider,3,0.937488,"[0.573766, 0.532757, 0.0917669, 0.248485]",102114
3404,00:56:44,Microdebrider,3,0.932972,"[0.573992, 0.538257, 0.0904618, 0.238097]",102120
3405,00:56:45,Microdebrider,3,0.930338,"[0.567977, 0.53434, 0.100918, 0.245053]",102176
3406,00:56:46,Microdebrider,3,0.936408,"[0.574928, 0.531253, 0.0901418, 0.251021]",102187
3407,00:56:47,Microdebrider,3,0.938639,"[0.575684, 0.532745, 0.0881205, 0.247234]",102234
3408,00:56:48,Microdebrider,3,0.944358,"[0.566638, 0.524955, 0.105529, 0.261628]",102254
3415,00:56:55,Forceps,2,0.910761,"[0.541542, 0.559633, 0.164155, 0.189372]",102478
3416,00:56:56,Forceps,2,0.922819,"[0.556523, 0.558513, 0.131425, 0.191631]",102500
3417,00:56:57,Forceps,2,0.894367,"[0.569393, 0.581512, 0.103342, 0.146291]",102519
3418,00:56:58,Forceps,2,0.913794,"[0.557459, 0.579248, 0.130272, 0.153129]",102568
3419,00:56:59,Forceps,2,0.913057,"[0.558888, 0.577108, 0.12824, 0.156839]",102580
3420,00:57:00,Forceps,2,0.908265,"[0.564526, 0.580914, 0.11728, 0.147257]",102600
3421,00:57:01,Forceps,2,0.91363,"[0.55737, 0.590574, 0.126865, 0.130943]",102657
3422,00:57:02,Forceps,2,0.931654,"[0.553284, 0.57312, 0.135097, 0.164564]",102688
3423,00:57:03,Forceps,2,0.930094,"[0.554399, 0.574762, 0.13267, 0.160902]",102690
3424,00:57:04,Forceps,2,0.895109,"[0.566758, 0.585823, 0.110126, 0.1389]",102720
3425,00:57:05,Forceps,2,0.910634,"[0.586761, 0.588297, 0.0709642, 0.137943]",102755
3426,00:57:06,Forceps,2,0.926762,"[0.55776, 0.566935, 0.129426, 0.178869]",102806
3427,00:57:07,Forceps,2,0.915035,"[0.552516, 0.559707, 0.138752, 0.194665]",102810
3433,00:57:13,Frazier,1,0.808619,"[0.553306, 0.599767, 0.129549, 0.116476]",103017
3434,00:57:14,Frazier,1,0.938769,"[0.586476, 0.578587, 0.0729061, 0.145446]",103037
3435,00:57:15,Frazier,1,0.924169,"[0.579943, 0.586656, 0.0811619, 0.136498]",103071
3436,00:57:16,Frazier,1,0.943599,"[0.58585, 0.587323, 0.0715045, 0.13464]",103086
3437,00:57:17,Frazier,1,0.94237,"[0.580081, 0.594508, 0.0830339, 0.123938]",103122
3438,00:57:18,Frazier,1,0.949193,"[0.586172, 0.585714, 0.0712159, 0.139367]",103147
3439,00:57:19,Frazier,1,0.951845,"[0.578933, 0.597712, 0.0826401, 0.121196]",103199
3440,00:57:20,Frazier,1,0.939752,"[0.57294, 0.596134, 0.0918615, 0.123679]",103206
3441,00:57:21,Frazier,1,0.940977,"[0.572009, 0.597522, 0.0954914, 0.120045]",103231
3442,00:57:22,Frazier,1,0.943603,"[0.57051, 0.596029, 0.0912633, 0.124301]",103288
3443,00:57:23,Frazier,1,0.94605,"[0.578649, 0.595218, 0.0822891, 0.126002]",103298
3444,00:57:24,Frazier,1,0.945163,"[0.578016, 0.598766, 0.0830446, 0.118546]",103322
3445,00:57:25,Frazier,1,0.940144,"[0.573124, 0.599404, 0.0904486, 0.114909]",103353
3446,00:57:26,Frazier,1,0.932777,"[0.579769, 0.594228, 0.0817656, 0.126421]",103392
3447,00:57:27,Frazier,1,0.918248,"[0.574531, 0.59657, 0.0885145, 0.123233]",103411
3448,00:57:28,Frazier,1,0.939667,"[0.575983, 0.59724, 0.0877649, 0.120787]",103457
3449,00:57:29,Frazier,1,0.934928,"[0.572102, 0.5908, 0.0932036, 0.132538]",103478
3450,00:57:30,Frazier,1,0.944307,"[0.569679, 0.596635, 0.0986761, 0.119945]",103512
3451,00:57:31,Frazier,1,0.91773,"[0.565514, 0.600811, 0.109198, 0.112296]",103537
3452,00:57:32,Frazier,1,0.950109,"[0.579105, 0.583414, 0.0835903, 0.144589]",103583
3453,00:57:33,Frazier,1,0.945802,"[0.596232, 0.574398, 0.0568038, 0.163346]",103597
3454,00:57:34,Frazier,1,0.941912,"[0.595168, 0.573401, 0.0570782, 0.167131]",103641
3455,00:57:35,Frazier,1,0.958106,"[0.594854, 0.579954, 0.0592596, 0.155155]",103658
3456,00:57:36,Frazier,1,0.952125,"[0.574688, 0.573467, 0.0870885, 0.161766]",103707
3457,00:57:37,Frazier,1,0.949583,"[0.577244, 0.573632, 0.0828149, 0.161641]",103719
3458,00:57:38,Frazier,1,0.932476,"[0.587629, 0.572038, 0.0662006, 0.168382]",103741
3459,00:57:39,Frazier,1,0.935042,"[0.583056, 0.582175, 0.0751314, 0.145436]",103796
3460,00:57:40,Frazier,1,0.947936,"[0.585704, 0.577558, 0.0716103, 0.153127]",103827
3461,00:57:41,Frazier,1,0.95261,"[0.58786, 0.579399, 0.0725237, 0.150497]",103840
3462,00:57:42,Frazier,1,0.928894,"[0.581262, 0.585347, 0.0802536, 0.141781]",103877
3463,00:57:43,Frazier,1,0.9411,"[0.580413, 0.594974, 0.0836577, 0.125443]",103897
3464,00:57:44,Frazier,1,0.933484,"[0.581043, 0.590845, 0.0836401, 0.128584]",103926
3465,00:57:45,Frazier,1,0.91823,"[0.580353, 0.594147, 0.0843803, 0.12334]",103959
3466,00:57:46,Frazier,1,0.911648,"[0.575493, 0.587207, 0.08727, 0.138593]",104008
3467,00:57:47,Frazier,1,0.917408,"[0.573968, 0.586182, 0.0890538, 0.140005]",104025
3470,00:57:50,Microdebrider,3,0.873373,"[0.524291, 0.559902, 0.192682, 0.193765]",104127
3471,00:57:51,Microdebrider,3,0.939786,"[0.556318, 0.530911, 0.125546, 0.251808]",104159
3472,00:57:52,Microdebrider,3,0.939982,"[0.555969, 0.530295, 0.125648, 0.253343]",104160
3473,00:57:53,Microdebrider,3,0.932573,"[0.569138, 0.52645, 0.102167, 0.259031]",104190
3474,00:57:54,Microdebrider,3,0.924556,"[0.568823, 0.524418, 0.102023, 0.264437]",104232
3475,00:57:55,Microdebrider,3,0.92046,"[0.567713, 0.526565, 0.102661, 0.261398]",104253
3476,00:57:56,Microdebrider,3,0.914355,"[0.566103, 0.528705, 0.103634, 0.260866]",104302
3477,00:57:57,Microdebrider,3,0.92121,"[0.568969, 0.536149, 0.0976303, 0.246705]",104337
3478,00:57:58,Microdebrider,3,0.92567,"[0.572169, 0.541834, 0.0921356, 0.234961]",104356
3479,00:57:59,Microdebrider,3,0.918788,"[0.571884, 0.549278, 0.0936641, 0.220962]",104388
3480,00:58:00,Microdebrider,3,0.932603,"[0.564686, 0.540302, 0.104276, 0.234206]",104420
3481,00:58:01,Microdebrider,3,0.927527,"[0.566023, 0.555091, 0.104326, 0.206216]",104452
3482,00:58:02,Microdebrider,3,0.933635,"[0.565406, 0.559303, 0.106361, 0.198632]",104487
3483,00:58:03,Microdebrider,3,0.932333,"[0.562471, 0.553713, 0.111193, 0.209735]",104519
3484,00:58:04,Microdebrider,3,0.930777,"[0.56274, 0.553601, 0.110389, 0.209424]",104521
3485,00:58:05,Microdebrider,3,0.92732,"[0.561122, 0.554959, 0.113748, 0.207542]",104568
3486,00:58:06,Microdebrider,3,0.923763,"[0.549103, 0.559211, 0.133773, 0.203041]",104609
3487,00:58:07,Microdebrider,3,0.928117,"[0.563367, 0.554457, 0.107538, 0.208455]",104639
3488,00:58:08,Microdebrider,3,0.930588,"[0.556114, 0.54719, 0.123819, 0.22571]",104669
3489,00:58:09,Microdebrider,3,0.937039,"[0.554189, 0.543715, 0.127498, 0.234843]",104674
3494,00:58:14,Microdebrider,3,0.894422,"[0.528247, 0.534697, 0.184933, 0.24303]",104847
3495,00:58:15,Microdebrider,3,0.944262,"[0.561129, 0.530524, 0.117807, 0.249471]",104875
3496,00:58:16,Microdebrider,3,0.940171,"[0.56475, 0.529675, 0.112432, 0.253597]",104881
3497,00:58:17,Microdebrider,3,0.93263,"[0.568249, 0.537101, 0.10635, 0.24028]",104917
3498,00:58:18,Microdebrider,3,0.933024,"[0.566295, 0.557852, 0.108219, 0.201295]",104957
3499,00:58:19,Microdebrider,3,0.927583,"[0.560112, 0.552467, 0.117437, 0.213431]",104976
3500,00:58:20,Microdebrider,3,0.936833,"[0.558587, 0.54033, 0.117562, 0.23696]",105022
3501,00:58:21,Microdebrider,3,0.926381,"[0.571904, 0.541841, 0.0939447, 0.232385]",105041
3502,00:58:22,Microdebrider,3,0.933507,"[0.565149, 0.532691, 0.105352, 0.248553]",105089
3503,00:58:23,Microdebrider,3,0.937996,"[0.574699, 0.53548, 0.0904512, 0.241946]",105119
3504,00:58:24,Microdebrider,3,0.93709,"[0.574579, 0.535007, 0.0901672, 0.242352]",105120
3505,00:58:25,Microdebrider,3,0.934006,"[0.57318, 0.534707, 0.0908911, 0.247346]",105176
3506,00:58:26,Microdebrider,3,0.934505,"[0.572874, 0.533541, 0.0909338, 0.248526]",105205
3507,00:58:27,Microdebrider,3,0.935662,"[0.564699, 0.531196, 0.107796, 0.250925]",105218
3508,00:58:28,Microdebrider,3,0.937191,"[0.574125, 0.534318, 0.0894099, 0.245853]",105250
3509,00:58:29,Microdebrider,3,0.938211,"[0.565307, 0.52468, 0.106051, 0.263777]",105299
3510,00:58:30,Microdebrider,3,0.94506,"[0.564788, 0.519042, 0.106064, 0.274551]",105327
3511,00:58:31,Microdebrider,3,0.935392,"[0.563823, 0.526362, 0.107558, 0.259807]",105330
3512,00:58:32,Microdebrider,3,0.941537,"[0.557895, 0.539, 0.119838, 0.238309]",105389
3513,00:58:33,Microdebrider,3,0.942693,"[0.554487, 0.537242, 0.127031, 0.243849]",105392
3514,00:58:34,Microdebrider,3,0.910572,"[0.542533, 0.56627, 0.148439, 0.186029]",105421
3515,00:58:35,Microdebrider,3,0.909998,"[0.530302, 0.574658, 0.177829, 0.178212]",105463
3516,00:58:36,Microdebrider,3,0.888899,"[0.531743, 0.576635, 0.169263, 0.172218]",105509
3517,00:58:37,Microdebrider,3,0.906532,"[0.532979, 0.56858, 0.169224, 0.183889]",105518
3529,00:58:49,Forceps,2,0.870016,"[0.526003, 0.526613, 0.113632, 0.138865]",105898
3530,00:58:50,Forceps,2,0.923986,"[0.552888, 0.577433, 0.141788, 0.156798]",105929
3531,00:58:51,Forceps,2,0.948074,"[0.554608, 0.570495, 0.134309, 0.169996]",105935
3532,00:58:52,Forceps,2,0.940906,"[0.575664, 0.584101, 0.0982085, 0.1391]",105980
3533,00:58:53,Forceps,2,0.955425,"[0.575848, 0.58756, 0.0976612, 0.134542]",106015
3534,00:58:54,Forceps,2,0.958504,"[0.575654, 0.587079, 0.0977264, 0.135299]",106021
3535,00:58:55,Forceps,2,0.9196,"[0.580359, 0.591387, 0.0866661, 0.127546]",106050
3536,00:58:56,Forceps,2,0.8663,"[0.584304, 0.59443, 0.0781986, 0.119841]",106095
3537,00:58:57,Forceps,2,0.88576,"[0.598328, 0.586982, 0.0481113, 0.136176]",106136
3538,00:58:58,Forceps,2,0.903836,"[0.583905, 0.585188, 0.0803267, 0.136827]",106148
3540,00:59:00,Forceps,2,0.933803,"[0.55275, 0.565325, 0.14424, 0.173406]",106228
3541,00:59:01,Forceps,2,0.933674,"[0.554297, 0.566918, 0.139399, 0.171202]",106230
3542,00:59:02,Forceps,2,0.91433,"[0.567322, 0.551164, 0.112053, 0.206042]",106263
3543,00:59:03,Forceps,2,0.889143,"[0.574992, 0.538164, 0.0927556, 0.239315]",106319
3544,00:59:04,Forceps,2,0.883402,"[0.576515, 0.539552, 0.0897522, 0.236098]",106320
3545,00:59:05,Forceps,2,0.855099,"[0.570422, 0.551552, 0.103994, 0.207465]",106378
3546,00:59:06,Forceps,2,0.898731,"[0.571871, 0.552064, 0.101031, 0.207041]",106383
3547,00:59:07,Forceps,2,0.895463,"[0.573758, 0.546357, 0.0988622, 0.220697]",106411
3562,00:59:22,Forceps,2,0.926763,"[0.549848, 0.574477, 0.145114, 0.163001]",106889
3563,00:59:23,Forceps,2,0.938205,"[0.554875, 0.575072, 0.136063, 0.161797]",106891
3564,00:59:24,Forceps,2,0.899866,"[0.594732, 0.590597, 0.0571521, 0.135082]",106948
3565,00:59:25,Forceps,2,0.915314,"[0.595939, 0.588103, 0.0533808, 0.136598]",106976
3566,00:59:26,Forceps,2,0.931708,"[0.575349, 0.599127, 0.0986428, 0.112423]",106998
3567,00:59:27,Forceps,2,0.949789,"[0.575801, 0.587434, 0.0978547, 0.131065]",107021
3568,00:59:28,Forceps,2,0.938131,"[0.571989, 0.584719, 0.104408, 0.135107]",107069
3569,00:59:29,Forceps,2,0.955871,"[0.572224, 0.587475, 0.103639, 0.130739]",107072
3570,00:59:30,Forceps,2,0.9362,"[0.573003, 0.596377, 0.104163, 0.124011]",107100
3571,00:59:31,Forceps,2,0.92797,"[0.573876, 0.590021, 0.0999411, 0.130481]",107154
3572,00:59:32,Forceps,2,0.925479,"[0.571169, 0.593026, 0.106509, 0.124567]",107160
3573,00:59:33,Forceps,2,0.922271,"[0.560539, 0.590435, 0.12518, 0.130626]",107194
3574,00:59:34,Forceps,2,0.913168,"[0.56952, 0.590837, 0.105865, 0.128942]",107220
3575,00:59:35,Forceps,2,0.919397,"[0.565956, 0.587167, 0.112014, 0.132995]",107269
3576,00:59:36,Forceps,2,0.911359,"[0.568556, 0.589456, 0.10693, 0.131751]",107297
3577,00:59:37,Forceps,2,0.916587,"[0.558328, 0.594607, 0.130888, 0.126391]",107325
3578,00:59:38,Forceps,2,0.925245,"[0.555008, 0.591625, 0.136557, 0.130847]",107359
3579,00:59:39,Forceps,2,0.924738,"[0.552617, 0.576771, 0.139324, 0.15832]",107381
3610,01:00:10,Frazier,1,0.817054,"[0.559232, 0.627012, 0.109642, 0.0668515]",108325
3611,01:00:11,Frazier,1,0.793489,"[0.565488, 0.625709, 0.103822, 0.0687194]",108332
3612,01:00:12,Frazier,1,0.843857,"[0.566328, 0.614054, 0.0983186, 0.091236]",108369
3613,01:00:13,Frazier,1,0.850155,"[0.562717, 0.608465, 0.108574, 0.0985636]",108401
3614,01:00:14,Frazier,1,0.795194,"[0.565712, 0.620135, 0.103958, 0.0802832]",108420
3626,01:00:26,Frazier,1,0.788689,"[0.580447, 0.631622, 0.0615056, 0.0475533]",108803
3627,01:00:27,Frazier,1,0.751942,"[0.589045, 0.629951, 0.0571106, 0.0481029]",108821
3628,01:00:28,Frazier,1,0.730791,"[0.589347, 0.633432, 0.0667885, 0.0436714]",108853
3629,01:00:29,Frazier,1,0.858806,"[0.575367, 0.613921, 0.0888893, 0.0881179]",108897
3630,01:00:30,Frazier,1,0.862962,"[0.569225, 0.597929, 0.0960875, 0.115449]",108914
3631,01:00:31,Frazier,1,0.861908,"[0.571629, 0.601135, 0.104411, 0.107563]",108941
3632,01:00:32,Frazier,1,0.911286,"[0.584641, 0.588408, 0.0736822, 0.137359]",108984
3633,01:00:33,Frazier,1,0.886002,"[0.580426, 0.587182, 0.0813695, 0.139024]",108990
3634,01:00:34,Frazier,1,0.837782,"[0.571798, 0.596023, 0.0963154, 0.124219]",109039
3635,01:00:35,Frazier,1,0.85416,"[0.56632, 0.587715, 0.116391, 0.124547]",109057
3640,01:00:40,Freer,4,0.919188,"[0.598077, 0.573051, 0.0490189, 0.168986]",109224
3641,01:00:41,Freer,4,0.908927,"[0.583014, 0.600342, 0.073686, 0.116887]",109254
3642,01:00:42,Freer,4,0.911297,"[0.5956, 0.572104, 0.0501894, 0.172456]",109283
3643,01:00:43,Freer,4,0.893976,"[0.58062, 0.594344, 0.0829815, 0.125339]",109317
3644,01:00:44,Freer,4,0.910977,"[0.576239, 0.601493, 0.0913113, 0.114493]",109340
3645,01:00:45,Freer,4,0.920036,"[0.589816, 0.576164, 0.0648783, 0.161082]",109359
3646,01:00:46,Freer,4,0.881245,"[0.579342, 0.600605, 0.0857163, 0.118228]",109382
3647,01:00:47,Freer,4,0.897357,"[0.594452, 0.572901, 0.0527757, 0.170362]",109438
3648,01:00:48,Freer,4,0.919365,"[0.58776, 0.568271, 0.0665228, 0.175215]",109448
3649,01:00:49,Freer,4,0.842771,"[0.59213, 0.563003, 0.0567855, 0.185793]",109479
3742,01:02:22,Frazier,1,0.790638,"[0.616063, 0.556296, 0.036091, 0.197791]",112283
3743,01:02:23,Frazier,1,0.769446,"[0.610495, 0.564105, 0.0351842, 0.187683]",112318
3744,01:02:24,Frazier,1,0.893841,"[0.594613, 0.573976, 0.0559475, 0.166108]",112342
3745,01:02:25,Frazier,1,0.881583,"[0.59659, 0.563178, 0.0469833, 0.181985]",112368
3746,01:02:26,Frazier,1,0.924541,"[0.594705, 0.579854, 0.0539958, 0.157888]",112409
3747,01:02:27,Frazier,1,0.911423,"[0.595052, 0.579913, 0.0528966, 0.15798]",112410
3748,01:02:28,Frazier,1,0.809587,"[0.636226, 0.562727, 0.0394711, 0.181119]",112450
3750,01:02:30,Frazier,1,0.822834,"[0.635706, 0.56339, 0.0420584, 0.185774]",112525
3751,01:02:31,Frazier,1,0.808874,"[0.633617, 0.565371, 0.0388224, 0.180057]",112533
3752,01:02:32,Frazier,1,0.864025,"[0.600613, 0.574525, 0.0430726, 0.167373]",112587
3753,01:02:33,Frazier,1,0.906482,"[0.598068, 0.578446, 0.0468906, 0.162662]",112597
3754,01:02:34,Frazier,1,0.849972,"[0.601688, 0.572739, 0.0434363, 0.172102]",112623
3755,01:02:35,Frazier,1,0.917413,"[0.596785, 0.584209, 0.0540437, 0.149494]",112679
3756,01:02:36,Frazier,1,0.930338,"[0.596655, 0.58403, 0.0532726, 0.150051]",112686
3757,01:02:37,Frazier,1,0.853753,"[0.605732, 0.573525, 0.0373739, 0.164329]",112737
3758,01:02:38,Frazier,1,0.880861,"[0.60626, 0.585719, 0.0422886, 0.148931]",112754
3759,01:02:39,Frazier,1,0.850579,"[0.605057, 0.577531, 0.0402138, 0.162482]",112779
3760,01:02:40,Frazier,1,0.840826,"[0.599041, 0.570465, 0.0453232, 0.173892]",112810
3761,01:02:41,Frazier,1,0.838195,"[0.604222, 0.563966, 0.0370964, 0.181807]",112843
3762,01:02:42,Frazier,1,0.934659,"[0.59467, 0.578982, 0.0554548, 0.158105]",112885
3763,01:02:43,Frazier,1,0.919818,"[0.593231, 0.583255, 0.057202, 0.149691]",112893
3764,01:02:44,Frazier,1,0.916306,"[0.592907, 0.584759, 0.057251, 0.146918]",112942
3765,01:02:45,Frazier,1,0.923939,"[0.595852, 0.579817, 0.0519831, 0.15644]",112977
3766,01:02:46,Frazier,1,0.925809,"[0.596219, 0.580636, 0.051991, 0.154539]",113006
3767,01:02:47,Frazier,1,0.923317,"[0.596091, 0.581354, 0.0520023, 0.153322]",113011
3768,01:02:48,Frazier,1,0.932113,"[0.597227, 0.580503, 0.051929, 0.157406]",113064
3769,01:02:49,Frazier,1,0.876847,"[0.599535, 0.577178, 0.0463047, 0.161288]",113070
3780,01:03:00,Frazier,1,0.758673,"[0.606402, 0.565312, 0.0373384, 0.188578]",113412
3781,01:03:01,Frazier,1,0.861457,"[0.600064, 0.575108, 0.04565, 0.165281]",113459
3782,01:03:02,Frazier,1,0.888457,"[0.599005, 0.577046, 0.0464293, 0.164366]",113467
3783,01:03:03,Frazier,1,0.868449,"[0.600516, 0.574829, 0.0425011, 0.167053]",113500
3784,01:03:04,Frazier,1,0.883367,"[0.597499, 0.576234, 0.046914, 0.163665]",113549
3785,01:03:05,Frazier,1,0.89334,"[0.595244, 0.576306, 0.0501199, 0.164335]",113578
3786,01:03:06,Frazier,1,0.886011,"[0.594513, 0.577348, 0.0517129, 0.16227]",113584
3787,01:03:07,Frazier,1,0.86711,"[0.588915, 0.586996, 0.0614944, 0.143304]",113635
3788,01:03:08,Frazier,1,0.898016,"[0.587464, 0.592347, 0.0639038, 0.132679]",113655
3789,01:03:09,Frazier,1,0.883612,"[0.593878, 0.575132, 0.052108, 0.167922]",113698
3790,01:03:10,Frazier,1,0.917403,"[0.594706, 0.568044, 0.0491209, 0.184688]",113706
3791,01:03:11,Frazier,1,0.907191,"[0.595511, 0.56976, 0.0476437, 0.180521]",113758
3792,01:03:12,Frazier,1,0.911417,"[0.595327, 0.569614, 0.0487957, 0.180179]",113762
3793,01:03:13,Frazier,1,0.882235,"[0.589883, 0.580235, 0.0604195, 0.156366]",113816
3794,01:03:14,Frazier,1,0.897286,"[0.590891, 0.579101, 0.0603083, 0.158222]",113844
3795,01:03:15,Frazier,1,0.89833,"[0.590922, 0.579462, 0.0596783, 0.157516]",113859
3796,01:03:16,Frazier,1,0.906653,"[0.588697, 0.588131, 0.0621491, 0.141736]",113899
3797,01:03:17,Frazier,1,0.889335,"[0.594298, 0.565654, 0.0507195, 0.184782]",113928
3798,01:03:18,Frazier,1,0.900917,"[0.595852, 0.577919, 0.0493257, 0.163261]",113966
3799,01:03:19,Frazier,1,0.90123,"[0.595934, 0.578367, 0.0497751, 0.161653]",113970
3800,01:03:20,Frazier,1,0.88754,"[0.586997, 0.586311, 0.0629235, 0.143073]",114029
3801,01:03:21,Frazier,1,0.900663,"[0.586972, 0.588704, 0.0629201, 0.139058]",114036
3802,01:03:22,Frazier,1,0.867355,"[0.592636, 0.584513, 0.0557634, 0.148299]",114087
3803,01:03:23,Frazier,1,0.85518,"[0.59044, 0.582179, 0.0590611, 0.151708]",114092
3804,01:03:24,Frazier,1,0.905578,"[0.587371, 0.586405, 0.0630354, 0.143483]",114126
3805,01:03:25,Frazier,1,0.854085,"[0.587452, 0.588006, 0.0644981, 0.139892]",114177
3806,01:03:26,Frazier,1,0.908676,"[0.595933, 0.576439, 0.0503893, 0.163024]",114186
3807,01:03:27,Frazier,1,0.907807,"[0.591148, 0.579179, 0.0598904, 0.158669]",114226
3808,01:03:28,Frazier,1,0.905363,"[0.590734, 0.581706, 0.0607492, 0.152223]",114242
3809,01:03:29,Frazier,1,0.911435,"[0.588742, 0.579308, 0.0605691, 0.155894]",114299
3810,01:03:30,Frazier,1,0.92195,"[0.588446, 0.579832, 0.0607922, 0.154478]",114310
3811,01:03:31,Frazier,1,0.910935,"[0.584946, 0.58018, 0.0642979, 0.153355]",114338
3812,01:03:32,Frazier,1,0.885012,"[0.591237, 0.573587, 0.0586906, 0.168623]",114384
3813,01:03:33,Frazier,1,0.77395,"[0.60152, 0.55525, 0.0387146, 0.20084]",114393
3828,01:03:48,Microdebrider,3,0.894998,"[0.587693, 0.508387, 0.0657728, 0.296831]",114868
3829,01:03:49,Microdebrider,3,0.89964,"[0.586547, 0.510094, 0.0693146, 0.294098]",114878
3830,01:03:50,Microdebrider,3,0.91039,"[0.584471, 0.515549, 0.0690479, 0.28625]",114926
3831,01:03:51,Microdebrider,3,0.909692,"[0.587424, 0.516821, 0.0653774, 0.287418]",114936
3832,01:03:52,Microdebrider,3,0.897031,"[0.587265, 0.502482, 0.0593179, 0.307809]",114987
3833,01:03:53,Microdebrider,3,0.90308,"[0.587853, 0.503186, 0.0551952, 0.306168]",114994
3834,01:03:54,Microdebrider,3,0.892701,"[0.587041, 0.503996, 0.0591171, 0.305726]",115040
3835,01:03:55,Microdebrider,3,0.904957,"[0.589172, 0.500058, 0.0580826, 0.314761]",115060
3836,01:03:56,Microdebrider,3,0.903925,"[0.5863, 0.505438, 0.0700543, 0.307601]",115108
3837,01:03:57,Microdebrider,3,0.901927,"[0.585971, 0.506751, 0.0716763, 0.304336]",115111
3838,01:03:58,Microdebrider,3,0.90477,"[0.581796, 0.518658, 0.0751434, 0.280035]",115169
3839,01:03:59,Microdebrider,3,0.918702,"[0.582124, 0.517983, 0.0741666, 0.28111]",115174
3840,01:04:00,Microdebrider,3,0.919951,"[0.579724, 0.518074, 0.0799366, 0.284228]",115227
3841,01:04:01,Microdebrider,3,0.920716,"[0.579951, 0.516981, 0.0789531, 0.286088]",115237
3842,01:04:02,Microdebrider,3,0.917057,"[0.582333, 0.513903, 0.0761471, 0.292623]",115289
3843,01:04:03,Microdebrider,3,0.925155,"[0.580649, 0.514038, 0.080135, 0.291956]",115294
3844,01:04:04,Microdebrider,3,0.903963,"[0.578572, 0.524594, 0.079224, 0.272275]",115321
3845,01:04:05,Microdebrider,3,0.923275,"[0.582076, 0.514335, 0.0799349, 0.290269]",115378
3846,01:04:06,Microdebrider,3,0.913863,"[0.580075, 0.513653, 0.0824668, 0.292441]",115380
